IL_DepartureDate,IL_ArrivalDate,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Day_of_Week_Departure,Day_of_Week_Arrival,DepartureCountry,ArrivalCountry,LegNumber,StartingPoint,EndingPoint,PaxCount
01-14-26,01-14-26,BKI,JFK,INT,3,No,No,3,3,Malaysia,Indonesia,A0343,BKI,JFK,236
11-30-25,11-30-25,PEN,HND,INT,0,No,No,7,7,Malaysia,Japan,A0149,PEN,HND,160
05-28-26,05-28-26,BKI,KUL,DOM,2,No,No,4,4,Malaysia,Malaysia,A0432,BKI,KUL,167
09-06-25,09-06-25,JFK,PEN,INT,2,Yes,No,6,6,Indonesia,Malaysia,A0151,JFK,PEN,53
11-12-25,11-12-25,PEN,LHR,INT,0,No,No,3,3,Malaysia,Thailand,A0425,PEN,LHR,170
01-12-26,01-12-26,CGK,BKI,INT,0,Yes,No,1,1,Indonesia,Malaysia,A0039,CGK,BKI,18
05-28-25,05-28-25,JFK,BKK,INT,0,No,No,3,3,Indonesia,Thailand,A0395,JFK,BKK,193
12-02-25,12-02-25,BKK,LHR,INT,2,No,No,2,2,Thailand,Thailand,A0279,BKK,LHR,70
10-01-25,10-01-25,LHR,PEN,INT,3,No,No,3,3,Thailand,Malaysia,A0276,LHR,PEN,86
10-01-25,10-01-25,LHR,PEN,INT,3,No,No,3,3,Thailand,Malaysia,A0276,LHR,LHR,55
02-25-26,02-25-26,HND,BKI,INT,0,Yes,No,3,3,Japan,Malaysia,A0285,HND,BKI,199
04-07-26,04-07-26,CGK,LHR,INT,1,No,No,2,2,Indonesia,Thailand,A0014,CGK,LHR,82
01-07-25,01-07-25,LHR,PEN,INT,0,No,No,2,2,Thailand,Malaysia,A0009,LHR,PEN,88
06-23-25,06-23-25,BKK,CGK,INT,0,No,No,1,1,Thailand,Indonesia,A0190,BKK,CGK,29
06-23-25,06-23-25,BKK,CGK,INT,0,No,No,1,1,Thailand,Indonesia,A0190,BKK,SYD,8
10-23-25,10-23-25,LHR,CGK,INT,2,No,No,4,4,Thailand,Indonesia,A0289,LHR,CGK,8
10-23-25,10-23-25,LHR,CGK,INT,2,No,No,4,4,Thailand,Indonesia,A0289,LHR,SYD,2
06-04-26,06-04-26,HND,PEN,INT,0,No,No,4,4,Japan,Malaysia,A0034,HND,PEN,26
06-06-26,06-06-26,LHR,KUL,INT,2,No,No,6,6,Thailand,Malaysia,A0462,LHR,KUL,112
03-05-25,03-05-25,LHR,SYD,INT,1,No,No,3,3,Thailand,Philippines,A0165,LHR,SYD,58
06-21-25,06-21-25,HND,KUL,INT,2,No,Yes,6,6,Japan,Malaysia,A0077,HND,KUL,84
06-21-25,06-21-25,HND,KUL,INT,2,No,Yes,6,6,Japan,Malaysia,A0077,HND,PEN,43
05-29-25,05-29-25,BKK,KUL,INT,1,No,No,4,4,Thailand,Malaysia,A0461,BKK,KUL,56
03-04-25,03-04-25,JFK,CGK,INT,2,No,No,2,2,Indonesia,Indonesia,A0153,JFK,CGK,146
05-28-25,05-28-25,SYD,PEN,INT,1,No,No,3,3,Philippines,Malaysia,A0260,SYD,PEN,72
04-05-26,04-05-26,SYD,PEN,INT,1,No,No,7,7,Philippines,Malaysia,A0498,SYD,PEN,113
04-05-26,04-05-26,SYD,PEN,INT,1,No,No,7,7,Philippines,Malaysia,A0498,SYD,LHR,44
07-26-25,07-26-25,SYD,BKK,INT,1,No,No,6,6,Philippines,Thailand,A0111,SYD,BKK,10
07-26-25,07-26-25,SYD,BKK,INT,1,No,No,6,6,Philippines,Thailand,A0111,SYD,JFK,3
08-23-25,08-23-25,JFK,LHR,INT,0,Yes,No,6,6,Indonesia,Thailand,A0222,JFK,LHR,35
12-04-25,12-04-25,KUL,PEN,DOM,2,No,No,4,4,Malaysia,Malaysia,A0316,KUL,PEN,226
11-11-25,11-11-25,JFK,BKK,INT,2,Yes,No,2,2,Indonesia,Thailand,A0063,JFK,BKK,64
11-11-25,11-11-25,JFK,BKK,INT,2,Yes,No,2,2,Indonesia,Thailand,A0063,JFK,JFK,31
10-20-25,10-20-25,HND,BKK,INT,0,Yes,No,1,1,Japan,Thailand,A0062,HND,BKK,110
09-02-25,09-02-25,LHR,KUL,INT,0,No,No,2,2,Thailand,Malaysia,A0283,LHR,KUL,77
02-06-25,02-06-25,LHR,HND,INT,1,No,No,4,4,Thailand,Japan,A0211,LHR,HND,13
02-06-25,02-06-25,LHR,HND,INT,1,No,No,4,4,Thailand,Japan,A0211,LHR,BKK,5
12-25-25,12-25-25,BKI,PEN,DOM,3,No,No,4,4,Malaysia,Malaysia,A0133,BKI,PEN,34
01-23-25,01-23-25,KUL,CGK,INT,2,No,Yes,4,4,Malaysia,Indonesia,A0445,KUL,CGK,159
01-23-25,01-23-25,KUL,CGK,INT,2,No,Yes,4,4,Malaysia,Indonesia,A0445,KUL,SYD,75
05-25-26,05-25-26,SYD,KUL,INT,2,No,No,1,1,Philippines,Malaysia,A0481,SYD,KUL,98
01-26-26,01-26-26,KUL,SYD,INT,3,No,No,1,1,Malaysia,Philippines,A0416,KUL,SYD,204
11-11-25,11-11-25,HND,LHR,INT,0,No,No,2,2,Japan,Thailand,A0380,HND,LHR,89
07-28-25,07-28-25,LHR,BKI,INT,0,No,No,1,1,Thailand,Malaysia,A0362,LHR,BKI,4
02-14-25,02-14-25,CGK,SYD,INT,0,Yes,No,5,5,Indonesia,Philippines,A0394,CGK,SYD,28
05-06-26,05-06-26,PEN,BKK,INT,2,No,No,3,3,Malaysia,Thailand,A0467,PEN,BKK,91
05-06-26,05-06-26,PEN,BKK,INT,2,No,No,3,3,Malaysia,Thailand,A0467,PEN,JFK,25
09-21-25,09-21-25,BKI,SIN,INT,3,Yes,No,7,7,Malaysia,Singapore,A0417,BKI,SIN,8
04-05-25,04-05-25,KUL,CGK,INT,2,No,No,6,6,Malaysia,Indonesia,A0431,KUL,CGK,26
12-25-25,12-25-25,CGK,BKK,INT,0,No,No,4,4,Indonesia,Thailand,A0336,CGK,BKK,213
05-02-26,05-02-26,SYD,BKK,INT,2,No,No,6,6,Philippines,Thailand,A0067,SYD,BKK,202
04-27-26,04-27-26,JFK,BKI,INT,1,No,No,1,1,Indonesia,Malaysia,A0087,JFK,BKI,151
04-27-26,04-27-26,JFK,BKI,INT,1,No,No,1,1,Indonesia,Malaysia,A0087,JFK,BKK,72
10-11-25,10-11-25,CGK,HND,INT,2,Yes,No,6,6,Indonesia,Japan,A0403,CGK,HND,111
02-07-25,02-07-25,SYD,SIN,INT,0,No,No,5,5,Philippines,Singapore,A0314,SYD,SIN,34
02-08-26,02-08-26,BKK,BKI,INT,0,No,No,7,7,Thailand,Malaysia,A0310,BKK,BKI,87
10-22-25,10-22-25,HND,PEN,INT,2,No,No,3,3,Japan,Malaysia,A0143,HND,PEN,182
02-01-25,02-01-25,CGK,SIN,INT,3,Yes,No,6,6,Indonesia,Singapore,A0396,CGK,SIN,2
10-03-25,10-03-25,LHR,KUL,INT,0,No,No,5,5,Thailand,Malaysia,A0007,LHR,KUL,160
10-03-25,10-03-25,LHR,KUL,INT,0,No,No,5,5,Thailand,Malaysia,A0007,LHR,PEN,58
07-30-25,07-30-25,BKK,JFK,INT,3,Yes,No,3,3,Thailand,Indonesia,A0185,BKK,JFK,85
06-16-26,06-16-26,KUL,SIN,INT,0,Yes,No,2,2,Malaysia,Singapore,A0364,KUL,SIN,35
06-16-26,06-16-26,KUL,SIN,INT,0,Yes,No,2,2,Malaysia,Singapore,A0364,KUL,LHR,10
03-05-26,03-05-26,HND,BKK,INT,1,No,No,4,4,Japan,Thailand,A0406,HND,BKK,108
05-16-25,05-16-25,JFK,SIN,INT,0,No,No,5,5,Indonesia,Singapore,A0332,JFK,SIN,213
05-05-25,05-05-25,BKK,SYD,INT,2,No,No,1,1,Thailand,Philippines,A0118,BKK,SYD,94
12-14-25,12-14-25,LHR,CGK,INT,0,No,No,7,7,Thailand,Indonesia,A0257,LHR,CGK,42
03-18-26,03-18-26,BKK,SYD,INT,0,Yes,No,3,3,Thailand,Philippines,A0459,BKK,SYD,43
09-05-25,09-05-25,CGK,SIN,INT,0,Yes,No,5,5,Indonesia,Singapore,A0252,CGK,SIN,156
03-08-26,03-08-26,HND,JFK,INT,2,Yes,No,7,7,Japan,Indonesia,A0004,HND,JFK,117
06-22-26,06-22-26,SYD,SIN,INT,1,No,Yes,1,1,Philippines,Singapore,A0314,SYD,SIN,171
03-07-26,03-07-26,JFK,PEN,INT,2,No,No,6,6,Indonesia,Malaysia,A0414,JFK,PEN,52
12-02-25,12-02-25,BKI,BKK,INT,2,No,No,2,2,Malaysia,Thailand,A0240,BKI,BKK,46
08-20-25,08-20-25,BKI,BKK,INT,0,No,No,3,3,Malaysia,Thailand,A0179,BKI,BKK,120
02-22-25,02-22-25,SIN,PEN,INT,2,No,No,6,6,Singapore,Malaysia,A0120,SIN,PEN,171
05-18-26,05-18-26,HND,BKI,INT,2,No,No,1,1,Japan,Malaysia,A0285,HND,BKI,165
06-01-25,06-01-25,HND,JFK,INT,2,No,No,7,7,Japan,Indonesia,A0251,HND,JFK,50
06-01-25,06-01-25,HND,JFK,INT,2,No,No,7,7,Japan,Indonesia,A0251,HND,CGK,27
02-20-25,02-20-25,LHR,CGK,INT,2,No,No,4,4,Thailand,Indonesia,A0158,LHR,CGK,99
02-20-25,02-20-25,LHR,CGK,INT,2,No,No,4,4,Thailand,Indonesia,A0158,LHR,SYD,54
08-15-25,08-15-25,BKI,KUL,DOM,3,Yes,No,5,5,Malaysia,Malaysia,A0237,BKI,KUL,89
08-15-25,08-15-25,BKI,KUL,DOM,3,Yes,No,5,5,Malaysia,Malaysia,A0237,BKI,PEN,23
06-11-25,06-11-25,JFK,SIN,INT,3,Yes,No,3,3,Indonesia,Singapore,A0337,JFK,SIN,84
01-08-26,01-08-26,BKI,JFK,INT,2,Yes,No,4,4,Malaysia,Indonesia,A0343,BKI,JFK,58
06-09-26,06-09-26,SYD,JFK,INT,0,No,No,2,2,Philippines,Indonesia,A0156,SYD,JFK,54
05-07-26,05-07-26,HND,SIN,INT,2,Yes,No,4,4,Japan,Singapore,A0455,HND,SIN,120
05-27-26,05-27-26,KUL,JFK,INT,2,No,No,3,3,Malaysia,Indonesia,A0261,KUL,JFK,45
05-27-26,05-27-26,KUL,JFK,INT,2,No,No,3,3,Malaysia,Indonesia,A0261,KUL,CGK,22
01-03-26,01-03-26,LHR,CGK,INT,0,No,No,6,6,Thailand,Indonesia,A0257,LHR,CGK,157
04-05-26,04-05-26,PEN,JFK,INT,3,No,No,7,7,Malaysia,Indonesia,A0033,PEN,JFK,76
05-13-26,05-13-26,PEN,JFK,INT,2,No,No,3,3,Malaysia,Indonesia,A0033,PEN,JFK,99
04-13-25,04-13-25,SYD,LHR,INT,1,No,No,7,7,Philippines,Thailand,A0299,SYD,LHR,167
11-28-25,11-28-25,BKK,JFK,INT,2,No,No,5,5,Thailand,Indonesia,A0018,BKK,JFK,94
02-07-26,02-07-26,BKI,PEN,DOM,0,No,No,6,6,Malaysia,Malaysia,A0046,BKI,PEN,38
12-26-25,12-26-25,JFK,LHR,INT,0,No,No,5,5,Indonesia,Thailand,A0044,JFK,LHR,76
04-11-26,04-11-26,BKK,SIN,INT,1,Yes,No,6,6,Thailand,Singapore,A0291,BKK,SIN,145
04-11-26,04-11-26,BKK,SIN,INT,1,Yes,No,6,6,Thailand,Singapore,A0291,BKK,LHR,47
05-15-26,05-15-26,BKI,PEN,DOM,0,Yes,No,5,5,Malaysia,Malaysia,A0133,BKI,PEN,168
07-27-25,07-27-25,SIN,KUL,INT,3,No,No,7,7,Singapore,Malaysia,A0338,SIN,KUL,60
02-26-25,02-26-25,PEN,JFK,INT,2,No,No,3,3,Malaysia,Indonesia,A0033,PEN,JFK,212
03-19-26,03-19-26,BKK,KUL,INT,3,No,No,4,4,Thailand,Malaysia,A0212,BKK,KUL,12
01-11-26,01-11-26,BKK,PEN,INT,2,No,No,7,7,Thailand,Malaysia,A0061,BKK,PEN,32
10-01-25,10-01-25,SIN,SYD,INT,3,Yes,No,3,3,Singapore,Philippines,A0446,SIN,SYD,56
08-03-25,08-03-25,SYD,CGK,INT,1,No,No,7,7,Philippines,Indonesia,A0023,SYD,CGK,74
07-06-25,07-06-25,CGK,BKK,INT,3,Yes,No,7,7,Indonesia,Thailand,A0336,CGK,BKK,134
06-19-26,06-19-26,BKK,CGK,INT,1,No,No,5,5,Thailand,Indonesia,A0453,BKK,CGK,35
08-31-25,08-31-25,HND,SIN,INT,1,Yes,No,7,7,Japan,Singapore,A0428,HND,SIN,114
02-16-26,02-16-26,PEN,BKK,INT,2,No,No,1,1,Malaysia,Thailand,A0038,PEN,BKK,229
01-01-25,01-01-25,BKI,CGK,INT,1,No,No,3,3,Malaysia,Indonesia,A0438,BKI,CGK,165
04-19-25,04-19-25,BKI,HND,INT,2,No,No,6,6,Malaysia,Japan,A0145,BKI,HND,11
04-19-25,04-19-25,BKI,HND,INT,2,No,No,6,6,Malaysia,Japan,A0145,BKI,BKK,5
01-21-26,01-21-26,BKK,BKI,INT,1,Yes,No,3,3,Thailand,Malaysia,A0310,BKK,BKI,198
06-09-25,06-09-25,BKI,BKK,INT,2,No,No,1,1,Malaysia,Thailand,A0050,BKI,BKK,132
09-28-25,09-28-25,SIN,LHR,INT,2,Yes,No,7,7,Singapore,Thailand,A0227,SIN,LHR,166
09-28-25,09-28-25,SIN,LHR,INT,2,Yes,No,7,7,Singapore,Thailand,A0227,SIN,KUL,52
05-03-26,05-03-26,KUL,PEN,DOM,3,No,No,7,7,Malaysia,Malaysia,A0397,KUL,PEN,141
05-03-26,05-03-26,KUL,PEN,DOM,3,No,No,7,7,Malaysia,Malaysia,A0397,KUL,LHR,80
07-10-25,07-10-25,HND,SIN,INT,3,Yes,No,4,4,Japan,Singapore,A0333,HND,SIN,170
07-10-25,07-10-25,HND,SIN,INT,3,Yes,No,4,4,Japan,Singapore,A0333,HND,LHR,62
07-19-25,07-19-25,HND,KUL,INT,2,No,No,6,6,Japan,Malaysia,A0230,HND,KUL,142
04-04-25,04-04-25,JFK,KUL,INT,3,No,Yes,5,5,Indonesia,Malaysia,A0482,JFK,KUL,19
04-04-25,04-04-25,JFK,KUL,INT,3,No,Yes,5,5,Indonesia,Malaysia,A0482,JFK,PEN,10
05-20-25,05-20-25,SYD,KUL,INT,3,No,No,2,2,Philippines,Malaysia,A0481,SYD,KUL,53
07-27-25,07-27-25,PEN,CGK,INT,3,Yes,No,7,7,Malaysia,Indonesia,A0329,PEN,CGK,202
02-21-25,02-21-25,SYD,SIN,INT,0,Yes,No,5,5,Philippines,Singapore,A0314,SYD,SIN,156
03-28-25,03-28-25,BKK,CGK,INT,2,Yes,No,5,5,Thailand,Indonesia,A0265,BKK,CGK,49
03-28-25,03-28-25,BKK,CGK,INT,2,Yes,No,5,5,Thailand,Indonesia,A0265,BKK,SYD,21
06-23-26,06-23-26,LHR,JFK,INT,1,No,No,2,2,Thailand,Indonesia,A0017,LHR,JFK,84
06-23-26,06-23-26,LHR,JFK,INT,1,No,No,2,2,Thailand,Indonesia,A0017,LHR,CGK,38
04-27-26,04-27-26,BKI,SYD,INT,0,No,No,1,1,Malaysia,Philippines,A0080,BKI,SYD,126
04-27-26,04-27-26,BKI,SYD,INT,0,No,No,1,1,Malaysia,Philippines,A0080,BKI,PEN,52
01-04-25,01-04-25,JFK,HND,INT,0,No,No,6,6,Indonesia,Japan,A0363,JFK,HND,220
01-29-26,01-29-26,LHR,HND,INT,3,Yes,No,4,4,Thailand,Japan,A0209,LHR,HND,37
01-12-26,01-12-26,SYD,JFK,INT,1,Yes,No,1,1,Philippines,Indonesia,A0345,SYD,JFK,152
11-22-25,11-22-25,SYD,BKK,INT,1,No,No,6,6,Philippines,Thailand,A0111,SYD,BKK,137
11-22-25,11-22-25,SYD,BKK,INT,1,No,No,6,6,Philippines,Thailand,A0111,SYD,JFK,86
05-23-26,05-23-26,BKK,LHR,INT,3,Yes,No,6,6,Thailand,Thailand,A0084,BKK,LHR,126
11-05-25,11-05-25,LHR,BKK,INT,1,Yes,No,3,3,Thailand,Thailand,A0379,LHR,BKK,36
11-05-25,11-05-25,LHR,BKK,INT,1,Yes,No,3,3,Thailand,Thailand,A0379,LHR,JFK,14
06-27-26,06-27-26,SYD,LHR,INT,2,No,No,6,6,Philippines,Thailand,A0074,SYD,LHR,221
09-13-25,09-13-25,PEN,SIN,INT,0,Yes,No,6,6,Malaysia,Singapore,A0150,PEN,SIN,55
08-07-25,08-07-25,PEN,KUL,DOM,1,No,No,4,4,Malaysia,Malaysia,A0402,PEN,KUL,202
01-27-26,01-27-26,SYD,LHR,INT,3,No,No,2,2,Philippines,Thailand,A0074,SYD,LHR,78
03-02-26,03-02-26,PEN,SYD,INT,2,No,Yes,1,1,Malaysia,Philippines,A0208,PEN,SYD,44
03-02-26,03-02-26,PEN,SYD,INT,2,No,Yes,1,1,Malaysia,Philippines,A0208,PEN,PEN,19
06-19-25,06-19-25,BKI,BKK,INT,3,Yes,No,4,4,Malaysia,Thailand,A0240,BKI,BKK,3
09-18-25,09-18-25,SYD,PEN,INT,3,No,No,4,4,Philippines,Malaysia,A0427,SYD,PEN,208
06-09-26,06-09-26,SIN,HND,INT,2,Yes,No,2,2,Singapore,Japan,A0152,SIN,HND,30
08-11-25,08-11-25,SIN,CGK,INT,3,No,No,1,1,Singapore,Indonesia,A0035,SIN,CGK,146
01-11-26,01-11-26,KUL,SIN,INT,1,No,No,7,7,Malaysia,Singapore,A0198,KUL,SIN,0
02-02-26,02-02-26,JFK,SYD,INT,1,No,No,1,1,Indonesia,Philippines,A0472,JFK,SYD,179
05-31-25,05-31-25,LHR,KUL,INT,0,Yes,No,6,6,Thailand,Malaysia,A0007,LHR,KUL,149
05-31-25,05-31-25,LHR,KUL,INT,0,Yes,No,6,6,Thailand,Malaysia,A0007,LHR,PEN,58
01-05-25,01-05-25,SIN,KUL,INT,3,Yes,No,7,7,Singapore,Malaysia,A0307,SIN,KUL,21
06-25-25,06-25-25,CGK,PEN,INT,3,Yes,No,3,3,Indonesia,Malaysia,A0422,CGK,PEN,53
06-25-25,06-25-25,CGK,PEN,INT,3,Yes,No,3,3,Indonesia,Malaysia,A0422,CGK,LHR,14
06-11-25,06-11-25,CGK,HND,INT,2,No,No,3,3,Indonesia,Japan,A0403,CGK,HND,148
02-17-26,02-17-26,SIN,HND,INT,0,No,No,2,2,Singapore,Japan,A0430,SIN,HND,148
12-08-25,12-08-25,LHR,SYD,INT,0,Yes,No,1,1,Thailand,Philippines,A0165,LHR,SYD,44
06-11-26,06-11-26,KUL,LHR,INT,3,No,No,4,4,Malaysia,Thailand,A0218,KUL,LHR,226
07-16-25,07-16-25,SIN,SYD,INT,0,Yes,No,3,3,Singapore,Philippines,A0444,SIN,SYD,202
11-30-25,11-30-25,KUL,SYD,INT,3,No,No,7,7,Malaysia,Philippines,A0416,KUL,SYD,240
05-31-26,06-01-26,SYD,KUL,INT,0,No,No,7,1,Philippines,Malaysia,A0210,SYD,KUL,6
11-16-25,11-16-25,BKI,JFK,INT,1,Yes,No,7,7,Malaysia,Indonesia,A0343,BKI,JFK,109
04-28-25,04-28-25,PEN,KUL,DOM,2,Yes,No,1,1,Malaysia,Malaysia,A0082,PEN,KUL,205
06-26-26,06-26-26,HND,CGK,INT,3,No,No,5,5,Japan,Indonesia,A0350,HND,CGK,64
06-26-26,06-26-26,HND,CGK,INT,3,No,No,5,5,Japan,Indonesia,A0350,HND,SYD,37
03-19-25,03-19-25,LHR,HND,INT,1,No,Yes,3,3,Thailand,Japan,A0375,LHR,HND,142
05-28-26,05-28-26,JFK,KUL,INT,2,Yes,No,4,4,Indonesia,Malaysia,A0275,JFK,KUL,41
05-28-26,05-28-26,JFK,KUL,INT,2,Yes,No,4,4,Indonesia,Malaysia,A0275,JFK,PEN,21
04-27-26,04-27-26,SYD,LHR,INT,2,Yes,No,1,1,Philippines,Thailand,A0021,SYD,LHR,128
03-30-26,03-30-26,PEN,BKI,DOM,0,No,No,1,1,Malaysia,Malaysia,A0075,PEN,BKI,157
09-08-25,09-08-25,BKK,PEN,INT,2,No,No,1,1,Thailand,Malaysia,A0061,BKK,PEN,233
03-13-26,03-13-26,BKI,JFK,INT,0,No,No,5,5,Malaysia,Indonesia,A0174,BKI,JFK,63
01-25-25,01-25-25,PEN,KUL,DOM,2,No,No,6,6,Malaysia,Malaysia,A0469,PEN,KUL,130
12-27-25,12-27-25,HND,SIN,INT,1,No,No,6,6,Japan,Singapore,A0277,HND,SIN,197
09-29-25,09-29-25,SYD,KUL,INT,1,Yes,No,1,1,Philippines,Malaysia,A0303,SYD,KUL,161
06-03-26,06-03-26,KUL,CGK,INT,3,No,No,3,3,Malaysia,Indonesia,A0431,KUL,CGK,227
04-15-25,04-15-25,HND,BKK,INT,3,No,No,2,2,Japan,Thailand,A0085,HND,BKK,174
04-15-25,04-15-25,HND,BKK,INT,3,No,No,2,2,Japan,Thailand,A0085,HND,JFK,61
06-16-25,06-16-25,JFK,SYD,INT,1,Yes,No,1,1,Indonesia,Philippines,A0383,JFK,SYD,185
01-22-25,01-22-25,JFK,BKI,INT,3,No,No,3,3,Indonesia,Malaysia,A0087,JFK,BKI,150
01-22-25,01-22-25,JFK,BKI,INT,3,No,No,3,3,Indonesia,Malaysia,A0087,JFK,BKK,85
03-19-25,03-19-25,LHR,SYD,INT,3,No,No,3,3,Thailand,Philippines,A0103,LHR,SYD,127
03-19-25,03-19-25,LHR,SYD,INT,3,No,No,3,3,Thailand,Philippines,A0103,LHR,PEN,66
09-08-25,09-08-25,BKK,SYD,INT,2,No,No,1,1,Thailand,Philippines,A0118,BKK,SYD,54
03-31-25,03-31-25,JFK,CGK,INT,3,No,No,1,1,Indonesia,Indonesia,A0381,JFK,CGK,29
06-17-25,06-17-25,BKI,KUL,DOM,2,No,No,2,2,Malaysia,Malaysia,A0237,BKI,KUL,28
06-17-25,06-17-25,BKI,KUL,DOM,2,No,No,2,2,Malaysia,Malaysia,A0237,BKI,PEN,18
04-15-25,04-15-25,KUL,LHR,INT,3,No,No,2,2,Malaysia,Thailand,A0399,KUL,LHR,13
04-29-25,04-29-25,SYD,KUL,INT,1,No,No,2,2,Philippines,Malaysia,A0413,SYD,KUL,202
08-16-25,08-16-25,PEN,BKI,DOM,1,No,No,6,6,Malaysia,Malaysia,A0258,PEN,BKI,83
04-26-26,04-26-26,JFK,SYD,INT,2,Yes,No,7,7,Indonesia,Philippines,A0091,JFK,SYD,25
10-03-25,10-03-25,JFK,CGK,INT,1,No,No,5,5,Indonesia,Indonesia,A0161,JFK,CGK,76
09-07-25,09-07-25,BKK,SIN,INT,1,Yes,No,7,7,Thailand,Singapore,A0349,BKK,SIN,92
09-07-25,09-07-25,BKK,SIN,INT,1,Yes,No,7,7,Thailand,Singapore,A0349,BKK,LHR,52
04-15-25,04-15-25,SYD,SIN,INT,3,Yes,No,2,2,Philippines,Singapore,A0314,SYD,SIN,230
02-19-25,02-19-25,LHR,CGK,INT,3,No,No,3,3,Thailand,Indonesia,A0300,LHR,CGK,191
03-30-25,03-30-25,SIN,CGK,INT,2,Yes,No,7,7,Singapore,Indonesia,A0465,SIN,CGK,156
10-12-25,10-12-25,LHR,CGK,INT,3,No,No,7,7,Thailand,Indonesia,A0419,LHR,CGK,88
08-12-25,08-12-25,PEN,KUL,DOM,0,No,No,2,2,Malaysia,Malaysia,A0003,PEN,KUL,170
02-10-25,02-10-25,LHR,CGK,INT,1,No,No,1,1,Thailand,Indonesia,A0289,LHR,CGK,92
02-10-25,02-10-25,LHR,CGK,INT,1,No,No,1,1,Thailand,Indonesia,A0289,LHR,SYD,24
08-14-25,08-14-25,BKK,SYD,INT,2,No,No,4,4,Thailand,Philippines,A0494,BKK,SYD,0
06-08-26,06-08-26,SYD,KUL,INT,0,Yes,No,1,1,Philippines,Malaysia,A0481,SYD,KUL,181
03-11-26,03-11-26,KUL,PEN,DOM,2,No,No,3,3,Malaysia,Malaysia,A0160,KUL,PEN,212
12-15-25,12-15-25,PEN,SYD,INT,0,Yes,Yes,1,1,Malaysia,Philippines,A0272,PEN,SYD,30
09-04-25,09-04-25,PEN,SIN,INT,2,No,No,4,4,Malaysia,Singapore,A0025,PEN,SIN,107
09-04-25,09-04-25,PEN,SIN,INT,2,No,No,4,4,Malaysia,Singapore,A0025,PEN,LHR,62
04-29-25,04-29-25,LHR,KUL,INT,2,No,No,2,2,Thailand,Malaysia,A0042,LHR,KUL,205
02-10-25,02-10-25,SIN,KUL,INT,3,No,No,1,1,Singapore,Malaysia,A0338,SIN,KUL,177
06-17-26,06-17-26,HND,SIN,INT,2,No,No,3,3,Japan,Singapore,A0202,HND,SIN,222
12-30-25,12-30-25,LHR,CGK,INT,3,No,No,2,2,Thailand,Indonesia,A0419,LHR,CGK,199
12-07-25,12-07-25,LHR,PEN,INT,1,No,No,7,7,Thailand,Malaysia,A0317,LHR,PEN,95
06-07-25,06-07-25,KUL,JFK,INT,3,Yes,No,6,6,Malaysia,Indonesia,A0173,KUL,JFK,234
07-30-25,07-30-25,CGK,BKK,INT,0,No,No,3,3,Indonesia,Thailand,A0284,CGK,BKK,19
05-02-25,05-02-25,HND,BKI,INT,3,No,No,5,5,Japan,Malaysia,A0167,HND,BKI,23
11-29-25,11-29-25,HND,SIN,INT,3,Yes,No,6,6,Japan,Singapore,A0455,HND,SIN,12
05-11-26,05-11-26,SIN,CGK,INT,0,No,No,1,1,Singapore,Indonesia,A0465,SIN,CGK,114
07-01-25,07-01-25,PEN,HND,INT,1,Yes,No,2,2,Malaysia,Japan,A0036,PEN,HND,161
07-01-25,07-01-25,PEN,HND,INT,1,Yes,No,2,2,Malaysia,Japan,A0036,PEN,BKK,56
02-03-26,02-03-26,KUL,LHR,INT,2,No,No,2,2,Malaysia,Thailand,A0491,KUL,LHR,168
03-14-26,03-14-26,HND,LHR,INT,0,Yes,No,6,6,Japan,Thailand,A0380,HND,LHR,19
08-29-25,08-29-25,BKI,BKK,INT,1,Yes,No,5,5,Malaysia,Thailand,A0092,BKI,BKK,104
06-09-26,06-09-26,BKI,HND,INT,2,No,No,2,2,Malaysia,Japan,A0259,BKI,HND,238
01-27-26,01-27-26,BKI,HND,INT,0,No,No,2,2,Malaysia,Japan,A0259,BKI,HND,103
11-30-25,11-30-25,JFK,PEN,INT,2,No,No,7,7,Indonesia,Malaysia,A0083,JFK,PEN,10
09-15-25,09-15-25,BKK,KUL,INT,2,No,No,1,1,Thailand,Malaysia,A0320,BKK,KUL,170
09-15-25,09-15-25,BKK,KUL,INT,2,No,No,1,1,Thailand,Malaysia,A0320,BKK,PEN,45
05-25-26,05-25-26,BKK,BKI,INT,3,No,No,1,1,Thailand,Malaysia,A0262,BKK,BKI,156
01-15-26,01-15-26,BKK,CGK,INT,0,Yes,No,4,4,Thailand,Indonesia,A0385,BKK,CGK,12
01-15-26,01-15-26,BKK,CGK,INT,0,Yes,No,4,4,Thailand,Indonesia,A0385,BKK,SYD,4
01-28-25,01-28-25,BKK,PEN,INT,2,No,No,2,2,Thailand,Malaysia,A0061,BKK,PEN,165
08-12-25,08-12-25,PEN,KUL,DOM,2,No,No,2,2,Malaysia,Malaysia,A0003,PEN,KUL,200
02-13-25,02-13-25,PEN,LHR,INT,0,No,No,4,4,Malaysia,Thailand,A0207,PEN,LHR,104
02-13-25,02-13-25,PEN,LHR,INT,0,No,No,4,4,Malaysia,Thailand,A0207,PEN,KUL,47
10-02-25,10-02-25,SIN,BKI,INT,0,No,No,4,4,Singapore,Malaysia,A0360,SIN,BKI,124
